name,link,image,description,reference,price_tunisianet,availability_tunisianet,price_mytek,availability_mytek,link_mytek
PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN 7 16G RTX 3050 TI,https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-16g-rtx-3050-ti.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/t/u/tuf507re-hn078w-16g-1t.jpg,"Écran 15.6"" FULL HD IPS, 144Hz - Processeur: AMD Ryzen™ 7 6800H ( 3,2 GHz up to 4.7 GHz Turbo max , 16 Mo de mémoire cache, Octa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go DDR5 - Disque Dur: 1 To + 512 Go SSD - Carte Graphique: NVIDIA GeForce RTX 3050 TI ( 4 Go de mémoire dédiée GDDR6 ) avec WiFi, Bluetooth, 2x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 2.0b, 1x RJ45, 1 x prise audio combo 3,5 mm - Clavier Chiclet Rétroéclairé 1-Zone RVB - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",TUF507RE-HN078W-16G-1T,,,"3 799,000 DT",Epuisé
PC Portable Gamer MSI KATANA GF66 i5 12è Gén 32Go RTX 3050,https://www.mytek.tn/pc-portable-gamer-msi-katana-gf66-i5-12e-gen-32go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/g/f/gf66-12uc-052fr-32g.jpg,"Écran 15.6"" FULL HD IPS, 144 Hz - Processeur: Intel Core i5-12500H (Up to 4.50 GHz Turbo max , 18 Mo de mémoire cache, 12-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 32 Go - Disque dur: 512 Go SSD - Carte graphique: NVIDIA GeForce RTX 3050 ( 4 Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x USB 2.0 Type-A , 1x HDMI 2.0, 1x Jack Audio Combo - Clavier Rétroéclairé Rouge - Couleur: Noir - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",GF66-12UC-052FR-32G,,,"3 799,000 DT",Epuisé
PC Portable HP Pavilion x360 15-er1000nk i7 12è Gén 16Go 512Go SSD,https://www.mytek.tn/pc-portable-hp-pavilion-x360-15-er1000nk-i7-12e-gen-16go-512go-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/6/l/6l9k7ea-16g.jpg,"Écran 15.6"" FULL HD IPS Tactile - Processeur: Intel® Core™ i7-1255U ( Up to 4,70 GHz Turbo max , 12 Mo de mémoire cache, dix-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go DDR4-3200 MHz - Disque Dur: 512 Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 2.1, 1 adaptateur secteur Smart Pin, 1 prise combinée casque/microphone - Clavier rétroéclairé - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",6L9K7EA-16G,,,"3 815,000 DT",Sur commande 48h
PC Portable ASUS Vivobook Flip 14 TP470 i7 11è Gén 16Go 512Go SSD -Noir,https://www.mytek.tn/pc-portable-asus-vivobook-flip-14-tp470-i7-11e-gen-16go-512go-ssd-tp470ez-ec051t.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/t/p/tp470ez-ec051t-50.jpg,"Écran 14'' FULL HD Tactile - Processeur: Intel Core i7-1165G7 ( 2.80 GHz up to 4.70 GHz Turbo max , 12Mo Mémoire cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go - Disque Dur: 512 Go SSD - Carte Graphique: Intel HD Graphics avec WiFi, Bluetooth, 1x USB Type-C 3.2 Gen 2, 1x USB Type-A 3.2 Gen 2, 1x USB Type-A 2.0, 1x HDMI 1.4 et Lecteur de carte Micro SD - Clavier Chiclet Rétroéclairé Avec NumberPad + Stylet - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",TP470EZ-EC051T,,,"3 819,000 DT",Epuisé
PC Portable HP ENVY x360 2-in-1 13-bf0055nf i5 12è Gén 8Go 512Go SSD,https://www.mytek.tn/pc-portable-hp-envy-x360-2-in-1-13-bf0055nf-i5-12e-gen-8go-512go-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/6/j/6j7y8ea.jpg,"Écran 13.3"" WUXGA IPS Tactile - Processeur: Intel® Core™ i5-1230U ( Up to 4,40 GHz Turbo max , 12 Mo de mémoire cache, 10-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go - Disque Dur: 512 Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 2x Thunderbolt™ 4 avec USB4™ type C, 2 x USB Type-A, 1x prise combo casque/microphone - Clavier rétroéclairé - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",6J7Y8EA,,,"3 849,000 DT",En stock
PC Portable Gamer HP Victus 16-d1017nk i7 12è Gén 24Go GTX 1650,https://www.mytek.tn/pc-portable-gamer-hp-victus-16-d1017nk-i7-12e-gen-24go-gtx-1650.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/6/u/6u8x2ea-24g.jpg,"Écran 16.1"" Full HD - Processeur: Intel Core i7-12700H (Up to 4.70 GHz Turbo max , 24 Mo de mémoire cache, 14-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire: 24 Go DDR5-4800 MHz - Disque dur: 1To SSD - Carte graphique: NVIDIA GeForce GTX 1650 ( 4 Go de mémoire dédiée GDDR6 ), avec Wi-Fi, Bluetooth,1x USB Type-C, 3x USB Type-A, 1x HDMI 2.1, 1x RJ-45, 1x AC smart pin, 1x combo casque/micro - Clavier rétroéclairé - Couleur: Bleu - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",6U8X2EA-24G,,,"3 865,000 DT",En stock
PC Portable ASUS Vivobook Pro 14 OLED K3400 i7 11é Gén 16Go 512Go SSD - Bleu,https://www.mytek.tn/pc-portable-asus-vivobook-pro-14-oled-k3400-i7-11e-gen-16go-512go-ssd-bleu-k3400ph-km139w.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/k/3/k3400ph-km139w-50.jpg,"Écran 14"" FULL HD - Processeur: Intel® Core i7-11370H ( 3.30 GHz up to 4,80 GHz Turbo max , 12 Mo de mémoire cache, Quad-Core ) - Système d'exploitation: Windows 11 - Mémoire RAM: 16 Go - Disque Dur: 512 Go SSD - Carte Graphique: NVIDIA GeForce GTX1650 ( 4Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 1x USB 3.2 Gen 1 Type-A, 2x USB 2.0 Type-A, 1x Thunderbolt ™ 4, 1x HDMI 1.4, 1x prise audio combinée 3,5 mm et lecteur de carte Micro SD - Clavier Chiclet Rétroéclairé - Couleur: Bleu - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",K3400PH-KM139W,,,"3 879,000 DT",Epuisé
PC Portable DELL Latitude 7320 i5 11è Gén 16Go 512Go SSD - Silver,https://www.mytek.tn/pc-portable-dell-latitude-7320-i5-11e-gen-16go-512go-ssd-7320-i5.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/7/3/7320-i5-5.jpg,"Écran 13.3"" FULL HD - Processeur: Intel Core i5-1145G7 ( 4,40 GHz Turbo max , 8 Mo de mémoire cache, Quad-Core ) - Système d'exploitation: Free Dos - Mémoire RAM: 16 Go - Disque Dur: 512 Go SSD - Carte Graphique: Intel HD Graphics avec Wi-Fi, Bluetooth, 2x Thunderbolt™ 4 avec Power Delivery et DisplayPort (USB Type-C™), 1x USB 3.2 Gen 1 (PowerShare), 1x HDMI 2.0 - Garantie: 3 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",7320-I5,,,"3 879,000 DT",Epuisé
PC Portable Gamer ASUS TUF A17 AMD RYZEN 7 16Go RTX 3050Ti,https://www.mytek.tn/pc-portable-gamer-asus-tuf-a17-amd-ryzen-7-16go-rtx-3050ti.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/t/u/tuf707re-hx005w-20.jpg,"Écran 17.3"" FULL HD, 144 Hz - Processeur: AMD Ryzen™ 7 6800H ( 3,2 GHz up to 4.7 GHz Turbo max , 16 Mo de mémoire cache, Octa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go - Disque Dur: 512 Go SSD - Carte Graphique: NVIDIA GeForce RTX 3050 TI ( 4 Go de mémoire dédiée GDDR6 ) avec WiFi, Bluetooth, 2x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 2 Type-C, 1x prise en charge Thunderbolt™ 4, 1x HDMI 2.0b, 1x RJ45, 1x 3.5mm Combo Audio Jack - Clavier Chiclet Rétroéclairé avec Pavé Tactile RVB - Couleur: Noir - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",TUF707RE-HX005W,,,"3 889,000 DT",En stock
PC Portable Gamer LENOVO Légion 5 15ITH6H i5 11è Gén 16Go RTX 3050TI,https://www.mytek.tn/pc-portable-gamer-lenovo-legion-5-15ith6h-i5-11e-gen-16go-rtx-3050ti.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82jk00fqfg-40.jpg,"Écran 15.6"" FULL HD IPS, 165Hz - Processeur: Intel Core i5-11400H ( 2,70 GHz up to 4,50 GHz Turbo max , 12Mo de mémoire cache, Hexa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16Go - Disque Dur: 512Go SSD - Carte Graphique: NVIDIA GeForce RTX 3050TI ( 4 Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x Thunderbolt 4 / USB4, 1xHDMI 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm) - Clavier Rétroéclairé RVB 4 zones - Couleur: Noir - Garantie: 2 ans + Souris de jeu RVB Lenovo Legion M300 Retrait en Magasin ou Livraison Gratuite pour Cet Article",82JK00FQFG,,,"3 899,000 DT",En stock
PC Portable Gamer HP OMEN 16-k0013nk i5 12è Gén 16Go RTX 3050Ti,https://www.mytek.tn/pc-portable-gamer-hp-omen-16-k0013nk-i5-12e-gen-16go-rtx-3050ti.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/6/u/6u8y7ea.jpg,"Écran 16.1"" Full HD IPS, 144Hz - Processeur: Intel Core i5-12500H (Up to 4,50 GHz Turbo max , 18 Mo de mémoire cache, 12-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire: 16 Go DDR5-4800 MHz - Disque dur: 512Go SSD - Carte graphique: NVIDIA GeForce RTX 3050Ti ( 4 Go de mémoire dédiée GDDR6 ), avec Wi-Fi, Bluetooth, 2x USB Type-C, 3x USB Type-A, 1x HDMI 2.1, 1x RJ-45, 1x AC smart pin, 1x combo casque/micro - Clavier rétroéclairé RGB 4 zones - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",6U8Y7EA,,,"3 899,000 DT",En stock
PC Portable HP Pavilion x360 15-er1000nk i7 12è Gén 24Go 512Go SSD,https://www.mytek.tn/pc-portable-hp-pavilion-x360-15-er1000nk-i7-12e-gen-24go-512go-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/6/l/6l9k7ea-24g.jpg,"Écran 15.6"" FULL HD IPS Tactile - Processeur: Intel® Core™ i7-1255U ( Up to 4,70 GHz Turbo max , 12 Mo de mémoire cache, dix-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 24 Go DDR4-3200 MHz - Disque Dur: 512 Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 2.1, 1 adaptateur secteur Smart Pin, 1 prise combinée casque/microphone - Clavier rétroéclairé - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",6L9K7EA-24G,,,"3 909,000 DT",Sur commande 48h
PC Portable Gamer LENOVO Légion 5 15ACH6A AMD Ryzen 5 32Go RX6600M,https://www.mytek.tn/pc-portable-gamer-lenovo-legion-5-15ach6a-amd-ryzen-5-32go-rx6600m.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82nw004xfg-32g.jpg,"Écran 15.6"" FULL HD IPS, 165Hz - Processeur: AMD Ryzen™ 5 5600H ( 3,3 GHz up to 4,2 GHz Turbo max , 16Mo de mémoire cache, Hexa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 32Go - Disque Dur: 512Go SSD - Carte Graphique: AMD Radeon RX 6600M ( 8Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2, 1xHDMI 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm), 1x connecteur d'alimentation - Clavier Rétroéclairé bleu - Couleur: Gris - Garantie: 2 ans + Souris de jeu RVB Lenovo Legion M300 Retrait en Magasin ou Livraison Gratuite pour Cet Article",82NW004XFG-32G,,,"3 915,000 DT",En stock
PC Portable Gamer LENOVO Légion 5 15ACH6A AMD Ryzen 5 32Go RX6600M,https://www.mytek.tn/pc-portable-gamer-lenovo-legion-5-15ach6a-amd-ryzen-5-32g-rx6600m.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-82nw004xfg-32g-10.jpg,"Écran 15.6"" FULL HD IPS, 165Hz - Processeur: AMD Ryzen™ 5 5600H ( 3,3 GHz up to 4,2 GHz Turbo max , 16Mo de mémoire cache, Hexa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 32Go - Disque Dur: 512Go SSD - Carte Graphique: AMD Radeon RX 6600M ( 8Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2, 1xHDMI 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm), 1x connecteur d'alimentation - Clavier Rétroéclairé bleu - Couleur: Gris - Garantie: 2 ans + Souris de jeu RVB Lenovo Legion M300 + Micro Casque Gamer LENOVO Legion H200 Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-82NW004XFG-32G,,,"3 915,000 DT",Epuisé
APPLE MacBook Air M1 (2020) 8Go 256Go SSD - Gold (MGND3LL-A),https://www.mytek.tn/apple-macbook-air-m1-2020-8go-256go-ssd-gold-mgnd3ll-a.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/m/g/mgnd3ll-a_2.jpg,"Écran 13.3"" Retina LED IPS (2560 x 1600 pixels) - Processeur: Apple M1 (CPU 8 coeurs / GPU 7 coeurs / Neural Engine 16 coeurs) - Système d'exploitation: MacOS - Mémoire RAM: 8 Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Intel HD Graphics avec Wi-Fi, Bluetooth,2x Thunderbolt, 1xUSB4,1xUSB Type-C, 1xPrise Casque Jack 3.5mm - Capteur Touch ID, clavier magique Rétroéclairé Qwerty - Couleur: Gold - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",MGND3LL-A,,,"3 929,000 DT",Epuisé
PC Portable Gamer HP Victus 16-d1009nk i5 12è Gén 16Go RTX 3060,https://www.mytek.tn/pc-portable-gamer-hp-victus-16-d1009nk-i5-12e-gen-16go-rtx-3060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/6/u/6u8w6ea.jpg,"Écran 16.1'' FULL HD IPS - Processeur: Intel Core i5-12500H ( Up to 4.50 GHz Turbo max , 18 Mo de mémoire cache, 12-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go DDR5-4800 MHz - Disque Dur: 1To SSD - Carte Graphique: NVIDIA GeForce RTX 3060 ( 6 Go de mémoire dédiée GDDR6 ) avec WiFi, Bluetooth, 1x ​​USB Type-C, 3x ​USB Type-A, 1x HDMI 2.1, 1x RJ-45, 1x AC smart pin, 1x combo casque/micro - Couleur: Bleu - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",6U8W6EA,,,"3 929,000 DT",En stock
PC Portable Gamer HP Victus 16-d1017nk i7 12è Gén 32Go GTX 1650,https://www.mytek.tn/pc-portable-gamer-hp-victus-16-d1017nk-i7-12e-gen-32go-gtx-1650.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/6/u/6u8x2ea-32g.jpg,"Écran 16.1"" Full HD - Processeur: Intel Core i7-12700H (Up to 4.70 GHz Turbo max , 24 Mo de mémoire cache, 14-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire: 32 Go DDR5-4800 MHz - Disque dur: 1To SSD - Carte graphique: NVIDIA GeForce GTX 1650 ( 4 Go de mémoire dédiée GDDR6 ), avec Wi-Fi, Bluetooth,1x USB Type-C, 3x USB Type-A, 1x HDMI 2.1, 1x RJ-45, 1x AC smart pin, 1x combo casque/micro - Clavier rétroéclairé - Couleur: Bleu - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",6U8X2EA-32G,,,"3 945,000 DT",Sur commande 48h
APPLE MacBook Air M1 8Go 256Go SSD - Gris (MGN63FN-A),https://www.mytek.tn/apple-macbook-air-m1-8go-256go-ssd-gris-mgn63fn-a.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/m/g/mgn63fn-a.gif,"Écran 13"" Retina (2560 x 1600 pixels) - Processeur: Apple M1 (CPU 8 coeurs / GPU 7 coeurs / Neural Engine 16 coeurs) - Système d'exploitation: MacOS - Mémoire RAM: 8 Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Intel HD Graphics avec Wi-Fi, Bluetooth,2 X Thunderbolt 4, 1x USB Type-C, 1xCasque Jack 3.5mm - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",MGN63FN-A,,,"3 949,000 DT",En stock
PC Portable HP ENVY x360 2-in-1 15-ew0002nk i5 12è Gén 16Go 512Go SSD,https://www.mytek.tn/pc-portable-hp-envy-x360-2-in-1-15-ew0002nk-i5-12e-gen-16go-512go-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/6/d/6d6y1ea-5.jpg,"Écran 15.6"" FULL HD IPS Tactile - Processeur: Intel® Core™ i5-1240P ( Up to 4,40 GHz Turbo max , 12 Mo de mémoire cache, 12-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go DDR4-3200 MHz - Disque Dur: 512 Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 2x Thunderbolt™ 4 avec USB4™ type C, 2 x USB Type-A, 1x HDMI 2.1, 1x prise combo casque/microphone - Clavier Argent naturel, rétroéclairé - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",6D6Y1EA,,,"3 949,000 DT",En arrivage
APPLE MacBook Air M1 8Go 256Go SSD - Silver (MGN93FN-A),https://www.mytek.tn/apple-macbook-air-m1-8go-256go-ssd-silver-mgn93fn-a.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/m/g/mgn93fn-a.jpg,"Écran 13"" Retina LED IPS (2560 x 1600 pixels) - Processeur: Apple M1 (CPU 8 coeurs / GPU 7 coeurs / Neural Engine 16 coeurs) - Système d'exploitation: MacOS - Mémoire RAM: 8 Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Intel HD Graphics avec Wi-Fi, Bluetooth, 2x Thunderbolt USB4/USBType-C, Prise Casque Jack 3.5mm - Capteur Touch ID, Clavier et trackpad Magic Rétroéclairé - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",MGN93FN-A,,,"3 949,000 DT",En stock
PC Portable LENOVO ThinkPad T14s Gen 1 i5 10è Gén 16Go 512Go SSD - Noir,https://www.mytek.tn/pc-portable-lenovo-thinkpad-t14s-gen-1-i5-10e-gen-16go-512go-ssd-noir-20t0000dfe.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/2/0/20t0000dfe-13.jpg,"Écran 14"" Full HD IPS - Processeur:Intel Core i5-10210U ( 1,60 GHz up to 4,20 GHz Turbo max , 6 Mo de mémoire cache, Quad-Core ) - Système d'exploitation: Windows 10 Pro - Mémoire: 16 Go DDR4-2666 - Disque dur: 512Go SSD - Carte graphique: Intel UHD Graphics avec WiFi, Bluetooth,2x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x USB-C 3.2 Gen 2, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm) et lecteur de carte MicroSD - Clavier Rétroéclairé - Couleur: Noir - Garantie: 3 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",20T0000DFE,,,"3 975,000 DT",Sur commande 48h
PC Portable Gamer LENOVO Légion 5 15ITH6H i5 11è Gén 16Go RTX 3060,https://www.mytek.tn/pc-portable-gamer-lenovo-legion-5-15ith6h-i5-11e-gen-16go-rtx-3060-82jh00e4fg.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82jh00e4fg-11.jpg,"Écran 15.6"" FULL HD IPS, 165Hz - Processeur: Intel Core i5-11400H ( 2,70 GHz up to 4,50 GHz Turbo max , 12Mo de mémoire cache, Hexa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16Go - Disque Dur: 512Go SSD - Carte Graphique: NVIDIA GeForce RTX 3060 ( 6 Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x Thunderbolt 4 / USB4, 1xHDMI 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm) - Clavier Rétroéclairé RVB 4 zones - Couleur: Noir - Garantie: 2 ans + Souris de jeu RVB Lenovo Legion M300 Retrait en Magasin ou Livraison Gratuite pour Cet Article",82JH00E4FG,,,"3 979,000 DT",En stock
PC Portable Gamer LENOVO Légion 5 15ITH6H i5 11è Gén 16G RTX 3060,https://www.mytek.tn/pc-portable-gamer-lenovo-legion-5-15ith6h-i5-11e-gen-16g-rtx-3060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-82jh00e4fg.jpg,"Écran 15.6"" FULL HD IPS, 165Hz - Processeur: Intel Core i5-11400H ( 2,70 GHz up to 4,50 GHz Turbo max , 12Mo de mémoire cache, Hexa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16Go - Disque Dur: 512Go SSD - Carte Graphique: NVIDIA GeForce RTX 3060 ( 6 Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x Thunderbolt 4 / USB4, 1xHDMI 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm) - Clavier Rétroéclairé RVB 4 zones - Couleur: Noir - Garantie: 2 ans + Souris de jeu RVB Lenovo Legion M300 + Micro Casque Gamer LENOVO Legion H200 Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-82JH00E4FG,,,"3 979,000 DT",Epuisé
PC Portable DELL Latitude 5530 i7 12è Gén 16Go 512Go SSD - Gris,https://www.mytek.tn/pc-portable-dell-latitude-5530-i7-12e-gen-16go-512go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/5/5/5530-i7.jpg,"Écran 15.6"" HD - Processeur: Intel Core i7-1255U (U p to 4,70 GHz Turbo max , 12 Mo de mémoire cache, 10 Coeurs ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go - Disque Dur: 512 Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 2x USB 3.2 Gen 1, 2x Thunderbolt™ 4, 1x HDMI 2.0, 1x RJ-45, 1 port audio universel - Couleur: Gris - Garantie: 3 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",5530-I7,,,"3 989,000 DT",En stock
PC Portable Gamer ASUS TUF F17 i7 11è Gén 16Go RTX 3050,https://www.mytek.tn/pc-portable-asus-tuf-gaming-f17-i7-11e-gen-16go-512go-ssd-tuf706hcb-hx199w.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/t/u/tuf706hcb-hx199w-20.jpg,"Écran 17.3"" FULL HD, 144Hz - Processeur: Intel Core i7-11800H ( 2,30 GHz up to 4.60 GHz Turbo max , 24 Mo de mémoire cache, Octa-Core ) - Système d'exploitation: Windows 11 - Mémoire RAM: 16 Go - Disque Dur: 512 Go SSD - Carte Graphique: NVIDIA GeForce RTX 3050 ( 4 Go de mémoire dédiée GDDR6 ) avec WiFi, Bluetooth, 1x USB 3.2 Gen 1 Type-C, 1x USB 2.0 Type-A, 1x USB 3.2 Gen 2 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 2.0b, 1x 3.5mm Combo Audio Jack - Clavier Chiclet Rétroéclairé RGB - Couleur: Noir - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",TUF706HCB-HX199W,,,"3 999,000 DT",En arrivage
PC Portable Gamer LENOVO Légion 5 15ITH6H i5 11è Gén 24Go RTX 3050TI,https://www.mytek.tn/pc-portable-gamer-lenovo-legion-5-15ith6h-i5-11e-gen-24go-rtx-3050ti.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82jk00fqfg-24g-10.jpg,"Écran 15.6"" FULL HD IPS, 165Hz - Processeur: Intel Core i5-11400H ( 2,70 GHz up to 4,50 GHz Turbo max , 12Mo de mémoire cache, Hexa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 24Go - Disque Dur: 512Go SSD - Carte Graphique: NVIDIA GeForce RTX 3050TI ( 4 Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x Thunderbolt 4 / USB4, 1xHDMI 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm) - Clavier Rétroéclairé RVB 4 zones - Couleur: Noir - Garantie: 2 ans + Souris de jeu RVB Lenovo Legion M300 Retrait en Magasin ou Livraison Gratuite pour Cet Article",82JK00FQFG-24G,,,"4 009,000 DT",En stock
